use_idlesim;safe_oracles;unsafe_oracles;use_case;scheduler;taskset_file;taskset_position;U;Uv;nbt;EDFVD_test;probability_of_HI;min_period;max_period;timeout;is_safe;automaton_depth;visited_count;duration_ns
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;150;0.5;0.4965229215229215;5.0;1.0;0.5;5.0;30.0;False;True;19;16792;179198503
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;8;0.5;0.5041341991341991;5.0;1.0;0.5;5.0;30.0;False;True;14;117407;1175417817
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;161;0.5;0.4969336219336219;5.0;1.0;0.5;5.0;30.0;False;True;25;695;9031488
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;116;0.5;0.5006944444444444;5.0;1.0;0.5;5.0;30.0;False;True;12;33307;239566089
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;165;0.5;0.4971916971916971;5.0;1.0;0.5;5.0;30.0;False;True;35;21049;160522745
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;177;0.5;0.497011322011322;5.0;1.0;0.5;5.0;30.0;False;True;23;1819;21630129
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;178;0.5;0.5010026737967914;5.0;1.0;0.5;5.0;30.0;False;True;12;775;4055295
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;175;0.5;0.4974418189428331;5.0;1.0;0.5;5.0;30.0;False;True;10;2596;33320960
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;183;0.5;0.5033424908424908;5.0;1.0;0.5;5.0;30.0;False;True;11;2213;30863364
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;149;0.5;0.5010567632850242;5.0;1.0;0.5;5.0;30.0;False;True;26;19758;236712917
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;138;0.5;0.4974518235387801;5.0;1.0;0.5;5.0;30.0;False;True;29;50155;604747334
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;158;0.5;0.5004862953138816;5.0;1.0;0.5;5.0;30.0;False;True;13;17765;221355904
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;166;0.5;0.4964285714285714;5.0;1.0;0.5;5.0;30.0;False;True;17;11710;129103169
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;121;0.5;0.4957800511508951;5.0;1.0;0.5;5.0;30.0;False;True;15;45791;627599026
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;160;0.5;0.5017253278122843;5.0;1.0;0.5;5.0;30.0;False;True;22;16354;195234887
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;98;0.5;0.4960133783074286;5.0;1.0;0.5;5.0;30.0;False;True;29;60777;889801499
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;181;0.5;0.4963247863247863;5.0;1.0;0.5;5.0;30.0;False;True;14;1890;10707776
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;120;0.5;0.4964285714285714;5.0;1.0;0.5;5.0;30.0;False;True;31;46883;719860172
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;156;0.5;0.4977826510721247;5.0;1.0;0.5;5.0;30.0;False;True;21;18706;280277450
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;140;0.5;0.4950304259634888;5.0;1.0;0.5;5.0;30.0;False;True;31;63633;704491379
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;94;0.5;0.4960144022644022;5.0;1.0;0.5;5.0;30.0;False;True;27;92099;956361512
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;173;0.5;0.4970343832412798;5.0;1.0;0.5;5.0;30.0;False;True;34;5180;29046939
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;90;0.5;0.4985177657591451;5.0;1.0;0.5;5.0;30.0;False;True;34;80353;995991648
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;192;0.5;0.5012452107279693;5.0;1.0;0.5;5.0;30.0;False;True;16;3627;16209331
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;191;0.5;0.4952380952380952;5.0;1.0;0.5;5.0;30.0;False;True;11;3698;29373084
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;211;0.5;0.4956709956709956;5.0;1.0;0.5;5.0;30.0;False;True;19;1821;28970840
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;141;0.5;0.5026232825145868;5.0;1.0;0.5;5.0;30.0;False;True;17;70742;697781570
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;218;0.5;0.4955182072829132;5.0;1.0;0.5;5.0;30.0;False;True;13;1856;19304719
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;200;0.5;0.4965381024204554;5.0;1.0;0.5;5.0;30.0;False;True;18;856;19396778
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;213;0.5;0.4957132455104057;5.0;1.0;0.5;5.0;30.0;False;True;21;8304;75801038
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;190;0.5;0.4970376845376845;5.0;1.0;0.5;5.0;30.0;False;True;13;5741;44536359
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;164;0.5;0.5019905533063428;5.0;1.0;0.5;5.0;30.0;False;True;15;16426;107871935
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;193;0.5;0.5007352941176471;5.0;1.0;0.5;5.0;30.0;False;True;9;10091;102194272
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;194;0.5;0.499834656084656;5.0;1.0;0.5;5.0;30.0;False;True;13;4313;58422332
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;185;0.5;0.5035714285714286;5.0;1.0;0.5;5.0;30.0;False;True;34;11946;128905792
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;171;0.5;0.5012254901960784;5.0;1.0;0.5;5.0;30.0;False;True;19;31712;426159403
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;216;0.5;0.4977517651430694;5.0;1.0;0.5;5.0;30.0;False;True;16;2017;11028051
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;103;0.5;0.5026315789473684;5.0;1.0;0.5;5.0;30.0;False;True;24;53679;861958635
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;215;0.5;0.4989263609953265;5.0;1.0;0.5;5.0;30.0;False;True;7;667;6707019
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;208;0.5;0.4971717171717171;5.0;1.0;0.5;5.0;30.0;False;True;27;10231;112473983
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;113;0.5;0.496031746031746;5.0;1.0;0.5;5.0;30.0;False;True;16;80274;838484672
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;205;0.5;0.5;5.0;1.0;0.5;5.0;30.0;False;True;11;8804;90265962
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;153;0.5;0.501207729468599;5.0;1.0;0.5;5.0;30.0;False;True;24;31286;367493843
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;167;0.5;0.496792943898207;5.0;1.0;0.5;5.0;30.0;False;True;16;55041;475102952
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;189;0.5;0.4958128078817734;5.0;1.0;0.5;5.0;30.0;False;True;28;1845;9349034
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;219;0.5;0.5043542113201556;5.0;1.0;0.5;5.0;30.0;False;True;14;4961;28982929
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;201;0.5;0.5;5.0;1.0;0.5;5.0;30.0;False;True;17;835;5595305
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;202;0.5;0.5008403361344538;5.0;1.0;0.5;5.0;30.0;False;True;8;683;9983135
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;207;0.5;0.5003205128205128;5.0;1.0;0.5;5.0;30.0;False;True;16;4828;31080491
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;225;0.5;0.4974358974358974;5.0;1.0;0.5;5.0;30.0;False;True;27;2214;28561344
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;212;0.5;0.4951427064245655;5.0;1.0;0.5;5.0;30.0;False;True;30;709;6734220
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;227;0.5;0.5032417582417583;5.0;1.0;0.5;5.0;30.0;False;True;27;4271;38866386
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;214;0.5;0.5004058441558442;5.0;1.0;0.5;5.0;30.0;False;True;22;4326;33989711
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;117;0.5;0.4974524198662129;5.0;1.0;0.5;5.0;30.0;False;True;14;84103;967404022
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;168;0.5;0.4961804811879775;5.0;1.0;0.5;5.0;30.0;False;True;18;32783;274065794
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;226;0.5;0.4984162895927602;5.0;1.0;0.5;5.0;30.0;False;True;18;955;18055607
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;220;0.5;0.4983117516012252;5.0;1.0;0.5;5.0;30.0;False;True;8;4260;39022504
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;217;0.5;0.4975250626566415;5.0;1.0;0.5;5.0;30.0;False;True;13;4240;23513323
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;188;0.5;0.5033910533910533;5.0;1.0;0.5;5.0;30.0;False;True;23;30437;309863241
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;228;0.5;0.5042735042735043;5.0;1.0;0.5;5.0;30.0;False;True;10;688;11494865
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;234;0.5;0.4985119047619047;5.0;1.0;0.5;5.0;30.0;False;True;8;4220;49106688
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;235;0.5;0.5018037518037518;5.0;1.0;0.5;5.0;30.0;False;True;16;1031;6443443
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;196;0.5;0.5015420151536304;5.0;1.0;0.5;5.0;30.0;False;True;15;29768;324636022
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;187;0.5;0.4965686274509804;5.0;1.0;0.5;5.0;30.0;False;True;12;30551;364684001
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;229;0.5;0.5045055821371611;5.0;1.0;0.5;5.0;30.0;False;True;11;879;5109631
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;244;0.5;0.4967460317460317;5.0;1.0;0.5;5.0;30.0;False;True;16;2004;11548134
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;242;0.5;0.5015708556149733;5.0;1.0;0.5;5.0;30.0;False;True;20;9139;50018935
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;245;0.5;0.5003538128538129;5.0;1.0;0.5;5.0;30.0;False;True;11;12811;142016915
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;209;0.5;0.502280701754386;5.0;1.0;0.5;5.0;30.0;False;True;26;35370;278515624
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;210;0.5;0.5029627235509588;5.0;1.0;0.5;5.0;30.0;False;True;11;1964;29701829
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;145;0.5;0.5047833226244021;5.0;1.0;0.5;5.0;30.0;False;True;24;81081;867719458
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;230;0.5;0.4951599326599326;5.0;1.0;0.5;5.0;30.0;False;True;14;2393;20033670
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;254;0.5;0.4970760233918128;5.0;1.0;0.5;5.0;30.0;False;True;13;1805;10855133
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;237;0.5;0.4970265737874096;5.0;1.0;0.5;5.0;30.0;False;True;19;16064;122386509
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;263;0.5;0.4990671727628248;5.0;1.0;0.5;5.0;30.0;False;True;8;708;6659950
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;251;0.5;0.4950657894736842;5.0;1.0;0.5;5.0;30.0;False;True;13;718;8662133
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;249;0.5;0.5021557971014492;5.0;1.0;0.5;5.0;30.0;False;True;13;827;20056240
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;182;0.5;0.5014411027568922;5.0;1.0;0.5;5.0;30.0;False;True;19;58194;699528705
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;262;0.5;0.4952651515151515;5.0;1.0;0.5;5.0;30.0;False;True;18;3881;24227803
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;247;0.5;0.5025170685334025;5.0;1.0;0.5;5.0;30.0;False;True;8;716;7831344
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;236;0.5;0.5047619047619047;5.0;1.0;0.5;5.0;30.0;False;True;10;5724;34998298
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;239;0.5;0.5034188034188034;5.0;1.0;0.5;5.0;30.0;False;True;17;17637;110844475
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;256;0.5;0.499726430976431;5.0;1.0;0.5;5.0;30.0;False;True;12;10018;67713626
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;238;0.5;0.5019230769230769;5.0;1.0;0.5;5.0;30.0;False;True;11;1205;8632473
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;24;0.5;0.4989672364672364;5.0;1.0;0.5;5.0;30.0;False;True;31;151501;1690903756
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;10;0.5;0.5005920005920005;5.0;1.0;0.5;5.0;30.0;False;True;15;162198;1653223224
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;197;0.5;0.4976190476190476;5.0;1.0;0.5;5.0;30.0;False;True;29;25979;255379445
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;232;0.5;0.4958791208791209;5.0;1.0;0.5;5.0;30.0;False;True;10;707;3485913
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;206;0.5;0.5040064102564102;5.0;1.0;0.5;5.0;30.0;False;True;27;17213;159825575
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;255;0.5;0.4956709956709957;5.0;1.0;0.5;5.0;30.0;False;True;11;6952;40089379
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;243;0.5;0.497861501580037;5.0;1.0;0.5;5.0;30.0;False;True;9;954;7882833
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;222;0.5;0.5004419191919192;5.0;1.0;0.5;5.0;30.0;False;True;19;17114;190885605
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;223;0.5;0.5024675324675325;5.0;1.0;0.5;5.0;30.0;False;True;26;22245;210714378
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;240;0.5;0.5004435107376284;5.0;1.0;0.5;5.0;30.0;False;True;25;1020;9551851
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;281;0.5;0.5022058823529412;5.0;1.0;0.5;5.0;30.0;False;True;16;788;4332871
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;270;0.5;0.4966528640441684;5.0;1.0;0.5;5.0;30.0;False;True;26;4234;24400661
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;279;0.5;0.4951344707923655;5.0;1.0;0.5;5.0;30.0;False;True;9;2162;11041151
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;258;0.5;0.4956043956043956;5.0;1.0;0.5;5.0;30.0;False;True;8;2011;9990925
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;265;0.5;0.4951381951381951;5.0;1.0;0.5;5.0;30.0;False;True;12;676;5545865
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;280;0.5;0.4956866804692891;5.0;1.0;0.5;5.0;30.0;False;True;8;1844;10146243
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;264;0.5;0.5040935672514619;5.0;1.0;0.5;5.0;30.0;False;True;23;9343;53174363
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;253;0.5;0.4953703703703703;5.0;1.0;0.5;5.0;30.0;False;True;14;9383;55203876
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;233;0.5;0.4966466131907308;5.0;1.0;0.5;5.0;30.0;False;True;11;31474;303382558
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;273;0.5;0.4982456140350877;5.0;1.0;0.5;5.0;30.0;False;True;15;1911;10232752
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;267;0.5;0.503907867494824;5.0;1.0;0.5;5.0;30.0;False;True;16;761;5001223
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;285;0.5;0.4991883116883117;5.0;1.0;0.5;5.0;30.0;False;True;23;4831;39955061
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;261;0.5;0.5016483803552769;5.0;1.0;0.5;5.0;30.0;False;True;16;3291;31159510
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;287;0.5;0.4999999999999999;5.0;1.0;0.5;5.0;30.0;False;True;15;4352;42482707
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;248;0.5;0.50285176779742;5.0;1.0;0.5;5.0;30.0;False;True;15;4163;41014417
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;266;0.5;0.4975815850815851;5.0;1.0;0.5;5.0;30.0;False;True;13;6471;50121004
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;271;0.5;0.5039080459770114;5.0;1.0;0.5;5.0;30.0;False;True;29;17167;104501910
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;259;0.5;0.4990546218487395;5.0;1.0;0.5;5.0;30.0;False;True;29;1828;21024196
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;269;0.5;0.498141186299081;5.0;1.0;0.5;5.0;30.0;False;True;16;1834;17537934
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;246;0.5;0.5008201357466063;5.0;1.0;0.5;5.0;30.0;False;True;19;18833;160461346
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;195;0.5;0.5024339695392326;5.0;1.0;0.5;5.0;30.0;False;True;24;54517;651162408
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;305;0.5;0.5027777777777778;5.0;1.0;0.5;5.0;30.0;False;True;15;2847;35468271
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;252;0.5;0.5016447368421052;5.0;1.0;0.5;5.0;30.0;False;True;19;29702;340018264
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;302;0.5;0.4985507246376811;5.0;1.0;0.5;5.0;30.0;False;True;11;1801;31542125
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;298;0.5;0.4966736694677871;5.0;1.0;0.5;5.0;30.0;False;True;11;772;7923763
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;272;0.5;0.4991589026915113;5.0;1.0;0.5;5.0;30.0;False;True;15;15558;98085327
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;291;0.5;0.4963141025641026;5.0;1.0;0.5;5.0;30.0;False;True;14;1884;26676581
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;284;0.5;0.4987012987012987;5.0;1.0;0.5;5.0;30.0;False;True;15;13213;158090358
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;278;0.5;0.4991138877255029;5.0;1.0;0.5;5.0;30.0;False;True;10;2258;40124849
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;174;0.5;0.4974173430055782;5.0;1.0;0.5;5.0;30.0;False;True;33;84405;1127177908
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;300;0.5;0.4993722050223599;5.0;1.0;0.5;5.0;30.0;False;True;11;4438;58871276
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;257;0.5;0.497020757020757;5.0;1.0;0.5;5.0;30.0;False;True;23;17934;203121050
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;282;0.5;0.4971428571428571;5.0;1.0;0.5;5.0;30.0;False;True;31;33967;280435158
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;293;0.5;0.4989190548014077;5.0;1.0;0.5;5.0;30.0;False;True;12;4803;83273137
True;[];['hi-over-demand'];EDF-VD (exact);edfvd;outputs/20251022_055741-scheduling-rtss.txt;303;0.5;0.5019298245614034;5.0;1.0;0.5;5.0;30.0;False;True;29;5878;108459498
